date,dma,treatment,treatment_period,revenue
2012-06-08T00:00:00Z,644,1,1,17026.6608
2012-06-08T00:00:00Z,647,0,1,9862.812
2012-06-08T00:00:00Z,648,0,1,72027.108
2012-06-08T00:00:00Z,649,0,1,58854.6216
2012-06-08T00:00:00Z,650,0,1,136214.1792
2012-06-08T00:00:00Z,651,0,1,33122.7
2012-06-08T00:00:00Z,652,0,1,85303.0296
2012-06-08T00:00:00Z,656,1,1,32787.2016
2012-06-08T00:00:00Z,657,0,1,21053.4048
2012-06-08T00:00:00Z,658,0,1,75410.568
2012-06-08T00:00:00Z,659,0,1,196178.5656
2012-06-08T00:00:00Z,661,0,1,8516.8512
2012-06-08T00:00:00Z,662,0,1,19465.6896
2012-06-08T00:00:00Z,669,0,1,62591.364
2012-06-08T00:00:00Z,670,0,1,57849.8832
2012-06-08T00:00:00Z,671,1,1,87787.2888
2012-06-08T00:00:00Z,673,1,1,23601.564
2012-06-08T00:00:00Z,675,0,1,52114.7664
2012-06-08T00:00:00Z,676,1,1,34457.1336
2012-06-08T00:00:00Z,678,1,1,105199.9992
2012-06-08T00:00:00Z,679,1,1,67838.8392
2012-06-08T00:00:00Z,682,0,1,90363.8232
2012-06-08T00:00:00Z,686,1,1,114162.5808
2012-06-08T00:00:00Z,687,1,1,34114.0392
2012-06-08T00:00:00Z,691,1,1,69852.6936
2012-06-08T00:00:00Z,692,1,1,33818.2056
2012-06-08T00:00:00Z,693,1,1,95278.0536
2012-06-08T00:00:00Z,698,0,1,45739.4616
2012-06-08T00:00:00Z,702,0,1,36963.252
2012-06-08T00:00:00Z,705,1,1,33727.7736
2012-06-08T00:00:00Z,709,0,1,44787.3264
2012-06-08T00:00:00Z,710,1,1,18763.5528
2012-06-08T00:00:00Z,711,1,1,8567.424
2012-06-08T00:00:00Z,716,0,1,68164.6896
2012-06-08T00:00:00Z,717,0,1,16333.9128
2012-06-08T00:00:00Z,718,0,1,50674.2696
2012-06-08T00:00:00Z,722,0,1,53203.7448
2012-06-08T00:00:00Z,724,0,1,47939.004
2012-06-08T00:00:00Z,725,0,1,45939.42
2012-06-08T00:00:00Z,734,1,1,14097.3912
2012-06-08T00:00:00Z,736,0,1,17903.3832
2012-06-08T00:00:00Z,737,1,1,8231.4936
2012-06-08T00:00:00Z,740,0,1,2552.4648
2012-06-08T00:00:00Z,743,1,1,36663.3936
2012-06-08T00:00:00Z,744,1,1,111993.4368
2012-06-08T00:00:00Z,745,1,1,10987.5672
2012-06-08T00:00:00Z,746,0,1,25255.2312
2012-06-08T00:00:00Z,747,1,1,12015.612
2012-06-08T00:00:00Z,749,1,1,38134.3896
2012-06-08T00:00:00Z,751,1,1,306412.0128
2012-06-08T00:00:00Z,752,0,1,61946.6904
2012-06-08T00:00:00Z,753,0,1,319375.5192
2012-06-08T00:00:00Z,754,0,1,12522.4416
2012-06-08T00:00:00Z,755,1,1,11970.396
2012-06-08T00:00:00Z,756,0,1,22824.7488
2012-06-08T00:00:00Z,757,1,1,43513.02
2012-06-08T00:00:00Z,758,1,1,25075.8432
2012-06-08T00:00:00Z,759,1,1,9939.7368
2012-06-08T00:00:00Z,760,0,1,12484.3608
2012-06-08T00:00:00Z,762,0,1,30218.7096
2012-06-08T00:00:00Z,764,0,1,23946.3072
2012-06-08T00:00:00Z,765,0,1,85356.5832
2012-06-08T00:00:00Z,766,0,1,11082.996
2012-06-08T00:00:00Z,767,0,1,9578.7504
2012-06-08T00:00:00Z,770,0,1,206789.724
2012-06-08T00:00:00Z,771,0,1,38872.7928
2012-06-08T00:00:00Z,773,0,1,19657.7352
2012-06-08T00:00:00Z,789,0,1,93823.8048
2012-06-08T00:00:00Z,790,0,1,120071.4912
2012-06-08T00:00:00Z,798,0,1,1582.6392
2012-06-08T00:00:00Z,800,0,1,43649.1288
2012-06-08T00:00:00Z,801,1,1,64999.3176
2012-06-08T00:00:00Z,802,1,1,15473.5272
2012-06-08T00:00:00Z,803,0,1,1689252.768
2012-06-08T00:00:00Z,804,0,1,25823.1888
2012-06-08T00:00:00Z,807,0,1,769795.416
2012-06-08T00:00:00Z,810,0,1,45771.8184
2012-06-08T00:00:00Z,811,1,1,58085.5176
2012-06-08T00:00:00Z,813,1,1,31906.008
2012-06-08T00:00:00Z,819,0,1,476086.2768
2012-06-08T00:00:00Z,820,0,1,261578.6496
2012-06-08T00:00:00Z,821,0,1,12819.0816
2012-06-08T00:00:00Z,825,0,1,320070.888
2012-06-08T00:00:00Z,828,0,1,56450.1096
2012-06-08T00:00:00Z,839,0,1,167661.576
2012-06-08T00:00:00Z,855,0,1,74856.4272
2012-06-08T00:00:00Z,862,0,1,304943.8968
2012-06-08T00:00:00Z,866,1,1,109035.612
2012-06-08T00:00:00Z,868,0,1,42618.6144
2012-06-08T00:00:00Z,881,0,1,88625.6856
2012-06-09T00:00:00Z,500,1,1,53644.3488
2012-06-09T00:00:00Z,501,0,1,1779196.248
2012-06-09T00:00:00Z,502,0,1,26554.3992
2012-06-09T00:00:00Z,503,0,1,28615.7304
2012-06-09T00:00:00Z,504,0,1,505195.56
2012-06-09T00:00:00Z,505,1,1,257469.984
2012-06-09T00:00:00Z,506,0,1,443786.3784
2012-06-09T00:00:00Z,507,0,1,51809.8752
2012-06-09T00:00:00Z,508,0,1,165685.0536
2012-06-09T00:00:00Z,509,0,1,38476.5912
2012-06-09T00:00:00Z,510,0,1,227646.0504
2012-06-09T00:00:00Z,511,1,1,524032.5528
2012-06-09T00:00:00Z,512,0,1,180213.3216
2012-06-09T00:00:00Z,513,1,1,57430.6272
2012-06-09T00:00:00Z,514,0,1,114472.2096
2012-06-09T00:00:00Z,515,0,1,141116.1408
2012-06-09T00:00:00Z,516,0,1,24936.3576
2012-06-09T00:00:00Z,517,1,1,159397.7976
2012-06-09T00:00:00Z,518,0,1,99200.4696
2012-06-09T00:00:00Z,519,0,1,44727.912
2012-06-09T00:00:00Z,520,0,1,31515.66
2012-06-09T00:00:00Z,521,1,1,92314.9296
2012-06-09T00:00:00Z,522,0,1,26736.696
2012-06-09T00:00:00Z,523,0,1,60182.7768
2012-06-09T00:00:00Z,524,0,1,402312.9888
2012-06-09T00:00:00Z,525,1,1,18480.7944
2012-06-09T00:00:00Z,526,0,1,20354.7816
2012-06-09T00:00:00Z,527,0,1,153907.2216
2012-06-09T00:00:00Z,528,1,1,598168.26
2012-06-09T00:00:00Z,529,0,1,98191.62
2012-06-09T00:00:00Z,530,0,1,31774.0032
2012-06-09T00:00:00Z,531,0,1,46897.2288
2012-06-09T00:00:00Z,532,0,1,90999.0936
2012-06-09T00:00:00Z,533,0,1,195386.1264
2012-06-09T00:00:00Z,534,1,1,313219.404
2012-06-09T00:00:00Z,535,0,1,123503.508
2012-06-09T00:00:00Z,536,1,1,37833.2568
2012-06-09T00:00:00Z,537,0,1,21605.4216
2012-06-09T00:00:00Z,538,0,1,78786.432
2012-06-09T00:00:00Z,539,0,1,336762.6192
2012-06-09T00:00:00Z,540,0,1,34605.2088
2012-06-09T00:00:00Z,541,0,1,72741.348
2012-06-09T00:00:00Z,542,1,1,68165.7912
2012-06-09T00:00:00Z,543,0,1,43550.2656
2012-06-09T00:00:00Z,544,1,1,103258.2096
2012-06-09T00:00:00Z,545,1,1,37347.2928
2012-06-09T00:00:00Z,546,1,1,52551.7848
2012-06-09T00:00:00Z,547,1,1,58601.8008
2012-06-09T00:00:00Z,548,1,1,153611.0424
2012-06-09T00:00:00Z,549,0,1,20903.4576
2012-06-09T00:00:00Z,550,1,1,25490.556
2012-06-09T00:00:00Z,551,0,1,35548.992
2012-06-09T00:00:00Z,552,0,1,4836.996
2012-06-09T00:00:00Z,553,0,1,12406.8888
2012-06-09T00:00:00Z,554,0,1,21277.548
2012-06-09T00:00:00Z,555,0,1,64875.9384
2012-06-09T00:00:00Z,556,1,1,91898.2008
2012-06-09T00:00:00Z,557,1,1,65190.0312
2012-06-09T00:00:00Z,558,0,1,3704.5656
2012-06-09T00:00:00Z,559,0,1,20770.7688
2012-06-09T00:00:00Z,560,0,1,153282.8232
2012-06-09T00:00:00Z,561,1,1,101030.0544
2012-06-09T00:00:00Z,563,1,1,101217.3696
2012-06-09T00:00:00Z,564,0,1,79180.3512
2012-06-09T00:00:00Z,565,1,1,15408.4464
2012-06-09T00:00:00Z,566,1,1,106973.3232
2012-06-09T00:00:00Z,567,0,1,115073.46
2012-06-09T00:00:00Z,569,0,1,13400.604
2012-06-09T00:00:00Z,570,0,1,35170.0056
2012-06-09T00:00:00Z,571,0,1,83596.4496
2012-06-09T00:00:00Z,573,0,1,57435.4008
2012-06-09T00:00:00Z,574,0,1,45583.4808
2012-06-09T00:00:00Z,575,0,1,65977.3872
2012-06-09T00:00:00Z,576,1,1,19790.3664
2012-06-09T00:00:00Z,577,1,1,105803.136
2012-06-09T00:00:00Z,581,1,1,22454.2296
2012-06-09T00:00:00Z,582,0,1,10450.9368
2012-06-09T00:00:00Z,583,0,1,2350.0944
2012-06-09T00:00:00Z,584,0,1,9059.0976
2012-06-09T00:00:00Z,588,0,1,47125.7136
2012-06-09T00:00:00Z,592,0,1,22944.0024
2012-06-09T00:00:00Z,596,1,1,5300.8992
2012-06-09T00:00:00Z,597,0,1,9165.3912
2012-06-09T00:00:00Z,598,0,1,20104.0128
2012-06-09T00:00:00Z,600,0,1,32665.8888
2012-06-09T00:00:00Z,602,0,1,568132.488
2012-06-09T00:00:00Z,603,0,1,18619.9776
2012-06-09T00:00:00Z,604,0,1,25604.6976
2012-06-09T00:00:00Z,605,0,1,30903.4728
2012-06-09T00:00:00Z,606,1,1,15282.0432
2012-06-09T00:00:00Z,609,1,1,158437.4472
2012-06-09T00:00:00Z,610,0,1,25584.8112
2012-06-09T00:00:00Z,611,1,1,17831.16
2012-06-09T00:00:00Z,612,0,1,49632.3576
2012-06-09T00:00:00Z,613,1,1,223701.8472
2012-06-09T00:00:00Z,616,0,1,134878.5144
2012-06-09T00:00:00Z,617,1,1,118700.496
2012-06-09T00:00:00Z,618,0,1,428321.9304
2012-06-09T00:00:00Z,619,0,1,56061.864
2012-06-09T00:00:00Z,622,1,1,127276.6464
2012-06-09T00:00:00Z,623,0,1,444531.9096
2012-06-09T00:00:00Z,624,1,1,20362.4928
2012-06-09T00:00:00Z,625,0,1,49965.2568
2012-06-09T00:00:00Z,626,0,1,4260.9024
2012-06-09T00:00:00Z,627,1,1,32507.9424
2012-06-09T00:00:00Z,628,0,1,21678.8832
2012-06-09T00:00:00Z,630,0,1,96190.9344
2012-06-09T00:00:00Z,631,0,1,6825.42
2012-06-09T00:00:00Z,632,0,1,64309.9824
2012-06-09T00:00:00Z,633,0,1,27382.4208
2012-06-09T00:00:00Z,634,0,1,41291.2512
2012-06-09T00:00:00Z,635,1,1,124126.3296
2012-06-09T00:00:00Z,636,0,1,64446.876
2012-06-09T00:00:00Z,637,0,1,48403.7352
2012-06-09T00:00:00Z,638,0,1,7900.776
2012-06-09T00:00:00Z,639,0,1,7778.592
2012-06-09T00:00:00Z,640,0,1,84333.0888
2012-06-09T00:00:00Z,641,0,1,135711.5472
2012-06-09T00:00:00Z,642,0,1,42784.3584
2012-06-09T00:00:00Z,643,0,1,15869.628
2012-06-09T00:00:00Z,644,1,1,12144.996
2012-06-09T00:00:00Z,647,0,1,8572.7736
2012-06-09T00:00:00Z,648,0,1,66093.9552
2012-06-09T00:00:00Z,649,0,1,48273.1488
2012-06-09T00:00:00Z,650,0,1,109500.3
2012-06-09T00:00:00Z,651,0,1,23727.0096
2012-06-09T00:00:00Z,652,0,1,56053.1952
2012-06-09T00:00:00Z,656,1,1,23852.2032
2012-06-09T00:00:00Z,657,0,1,16661.7072
2012-06-09T00:00:00Z,658,0,1,54213.1704
2012-06-09T00:00:00Z,659,0,1,173861.244
2012-06-09T00:00:00Z,661,0,1,7104.1896
2012-06-09T00:00:00Z,662,0,1,17549.1504
2012-06-09T00:00:00Z,669,0,1,50412.2472
2012-06-09T00:00:00Z,670,0,1,47628.6768
2012-06-09T00:00:00Z,671,1,1,87047.1864
2012-06-09T00:00:00Z,673,1,1,22022.9208
2012-06-09T00:00:00Z,675,0,1,45947.6784
2012-06-09T00:00:00Z,676,1,1,21523.1688
2012-06-09T00:00:00Z,678,1,1,74573.6616
2012-06-09T00:00:00Z,679,1,1,61419.888
2012-06-09T00:00:00Z,682,0,1,47730.6936
2012-06-09T00:00:00Z,686,1,1,92145.7584
2012-06-09T00:00:00Z,687,1,1,31049.1072
2012-06-09T00:00:00Z,691,1,1,67404.4128
2012-06-09T00:00:00Z,692,1,1,22057.3656
2012-06-09T00:00:00Z,693,1,1,74593.3032
2012-06-09T00:00:00Z,698,0,1,37882.944
2012-06-09T00:00:00Z,702,0,1,26676.72
2012-06-09T00:00:00Z,705,1,1,20355.2712
2012-06-09T00:00:00Z,709,0,1,33087.7872
2012-06-09T00:00:00Z,710,1,1,14642.4456
2012-06-09T00:00:00Z,711,1,1,7576.4232
2012-06-09T00:00:00Z,716,0,1,52515.2016
2012-06-09T00:00:00Z,717,0,1,14273.568
2012-06-09T00:00:00Z,718,0,1,43989.0912
2012-06-09T00:00:00Z,722,0,1,42264.4824
2012-06-09T00:00:00Z,724,0,1,40978.1088
2012-06-09T00:00:00Z,725,0,1,32291.5608
2012-06-09T00:00:00Z,734,1,1,10868.1912
2012-06-09T00:00:00Z,736,0,1,15225.7608
2012-06-09T00:00:00Z,737,1,1,5287.788
2012-06-09T00:00:00Z,740,0,1,1565.1
2012-06-09T00:00:00Z,743,1,1,34764.228
2012-06-09T00:00:00Z,744,1,1,101747.3976
2012-06-09T00:00:00Z,745,1,1,7266.3408
2012-06-09T00:00:00Z,746,0,1,35703.3528
2012-06-09T00:00:00Z,747,1,1,6877.9656
2012-06-09T00:00:00Z,749,1,1,25158.4272
2012-06-09T00:00:00Z,751,1,1,236316.8376
2012-06-09T00:00:00Z,752,0,1,55386.8352
2012-06-09T00:00:00Z,753,0,1,283618.8936
2012-06-09T00:00:00Z,754,0,1,12393.7848
2012-06-09T00:00:00Z,755,1,1,11820.1392
2012-06-09T00:00:00Z,756,0,1,20188.9944
2012-06-09T00:00:00Z,757,1,1,40723.5816
2012-06-09T00:00:00Z,758,1,1,25228.8864
2012-06-09T00:00:00Z,759,1,1,10558.188
2012-06-09T00:00:00Z,760,0,1,11455.7184
2012-06-09T00:00:00Z,762,0,1,28549.62
2012-06-09T00:00:00Z,764,0,1,19160.6472
2012-06-09T00:00:00Z,765,0,1,68980.7448
2012-06-09T00:00:00Z,766,0,1,4923.3168
2012-06-09T00:00:00Z,767,0,1,8738.7912
2012-06-09T00:00:00Z,770,0,1,177023.0016
2012-06-09T00:00:00Z,771,0,1,28011.7224
2012-06-09T00:00:00Z,773,0,1,12482.6904
2012-06-09T00:00:00Z,789,0,1,80886.9456
2012-06-09T00:00:00Z,790,0,1,108173.8584
2012-06-09T00:00:00Z,798,0,1,432.0648
2012-06-09T00:00:00Z,800,0,1,36505.9728
2012-06-09T00:00:00Z,801,1,1,38508.3792
2012-06-09T00:00:00Z,802,1,1,14181.7896
2012-06-09T00:00:00Z,803,0,1,1393901.568
2012-06-09T00:00:00Z,804,0,1,20880.2448
2012-06-09T00:00:00Z,807,0,1,633222.5112
2012-06-09T00:00:00Z,810,0,1,42644.268
2012-06-09T00:00:00Z,811,1,1,43166.1168
2012-06-09T00:00:00Z,813,1,1,33337.26
2012-06-09T00:00:00Z,819,0,1,403884.4248
2012-06-09T00:00:00Z,820,0,1,223878.3624
2012-06-09T00:00:00Z,821,0,1,9343.8432
2012-06-09T00:00:00Z,825,0,1,251537.6664
2012-06-09T00:00:00Z,828,0,1,51479.6112
2012-06-09T00:00:00Z,839,0,1,133109.3736
2012-06-09T00:00:00Z,855,0,1,61599.2688
2012-06-09T00:00:00Z,862,0,1,251775.2592
2012-06-09T00:00:00Z,866,1,1,84023.6904
2012-06-09T00:00:00Z,868,0,1,27790.3008
2012-06-09T00:00:00Z,881,0,1,87291.4968
2012-06-10T00:00:00Z,500,1,1,65376.7632
2012-06-10T00:00:00Z,501,0,1,1895910.768
2012-06-10T00:00:00Z,502,0,1,23289.552
2012-06-10T00:00:00Z,503,0,1,36174.204
2012-06-10T00:00:00Z,504,0,1,561659.6952
2012-06-10T00:00:00Z,505,1,1,311361.9048
2012-06-10T00:00:00Z,506,0,1,469328.5008
2012-06-10T00:00:00Z,507,0,1,50634.252
2012-06-10T00:00:00Z,508,0,1,185876.2512
2012-06-10T00:00:00Z,509,0,1,54116.2944
2012-06-10T00:00:00Z,510,0,1,245234.7
2012-06-10T00:00:00Z,511,1,1,548485.1136
2012-06-10T00:00:00Z,512,0,1,202921.1136
2012-06-10T00:00:00Z,513,1,1,65822.8104
2012-06-10T00:00:00Z,514,0,1,119859.3864
2012-06-10T00:00:00Z,515,0,1,130418.028
2012-06-10T00:00:00Z,516,0,1,29948.328
2012-06-10T00:00:00Z,517,1,1,192933.4248
2012-06-10T00:00:00Z,518,0,1,101992.2552
2012-06-10T00:00:00Z,519,0,1,51185.2392
2012-06-10T00:00:00Z,520,0,1,38368.1592
2012-06-10T00:00:00Z,521,1,1,114036.408
2012-06-10T00:00:00Z,522,0,1,32238.7416
2012-06-10T00:00:00Z,523,0,1,65906.8272
2012-06-10T00:00:00Z,524,0,1,462403.332
2012-06-10T00:00:00Z,525,1,1,19105.344
2012-06-10T00:00:00Z,526,0,1,20563.992
2012-06-10T00:00:00Z,527,0,1,158838.6816
2012-06-10T00:00:00Z,528,1,1,577025.5392
2012-06-10T00:00:00Z,529,0,1,116372.6352
2012-06-10T00:00:00Z,530,0,1,39503.5776
2012-06-10T00:00:00Z,531,0,1,53442.5184
2012-06-10T00:00:00Z,532,0,1,99592.2
2012-06-10T00:00:00Z,533,0,1,222075.6696
2012-06-10T00:00:00Z,534,1,1,329644.7352
2012-06-10T00:00:00Z,535,0,1,155325.8088
2012-06-10T00:00:00Z,536,1,1,41687.3232
2012-06-10T00:00:00Z,537,0,1,21848.832
2012-06-10T00:00:00Z,538,0,1,71267.8104
2012-06-10T00:00:00Z,539,0,1,367764.372
2012-06-10T00:00:00Z,540,0,1,41505.1488
2012-06-10T00:00:00Z,541,0,1,74411.496
2012-06-10T00:00:00Z,542,1,1,66577.8816
2012-06-10T00:00:00Z,543,0,1,45731.3184
2012-06-10T00:00:00Z,544,1,1,117309.8664
2012-06-10T00:00:00Z,545,1,1,43866.4104
2012-06-10T00:00:00Z,546,1,1,55245.6072
2012-06-10T00:00:00Z,547,1,1,69020.5248
2012-06-10T00:00:00Z,548,1,1,163591.164
2012-06-10T00:00:00Z,549,0,1,19780.7112
2012-06-10T00:00:00Z,550,1,1,24631.8264
2012-06-10T00:00:00Z,551,0,1,40039.8912
2012-06-10T00:00:00Z,552,0,1,6079.6584
2012-06-10T00:00:00Z,553,0,1,15408.576
2012-06-10T00:00:00Z,554,0,1,21100.4064
2012-06-10T00:00:00Z,555,0,1,69818.94
2012-06-10T00:00:00Z,556,1,1,96129.7848
2012-06-10T00:00:00Z,557,1,1,87726.132
2012-06-10T00:00:00Z,558,0,1,5504.688
2012-06-10T00:00:00Z,559,0,1,23848.3008
2012-06-10T00:00:00Z,560,0,1,166244.184
2012-06-10T00:00:00Z,561,1,1,123269.1912
2012-06-10T00:00:00Z,563,1,1,122606.676
2012-06-10T00:00:00Z,564,0,1,88619.0544
2012-06-10T00:00:00Z,565,1,1,18359.3808
2012-06-10T00:00:00Z,566,1,1,120059.604
2012-06-10T00:00:00Z,567,0,1,155549.3328
2012-06-10T00:00:00Z,569,0,1,9291.456
2012-06-10T00:00:00Z,570,0,1,40725.864
2012-06-10T00:00:00Z,571,0,1,96804.8208
2012-06-10T00:00:00Z,573,0,1,66873.708
2012-06-10T00:00:00Z,574,0,1,53338.1904
2012-06-10T00:00:00Z,575,0,1,70034.004
2012-06-10T00:00:00Z,576,1,1,24023.8224
2012-06-10T00:00:00Z,577,1,1,121452.5664
2012-06-10T00:00:00Z,581,1,1,24476.58
2012-06-10T00:00:00Z,582,0,1,10406.7864
2012-06-10T00:00:00Z,583,0,1,3679.9704
2012-06-10T00:00:00Z,584,0,1,9764.4168
2012-06-10T00:00:00Z,588,0,1,60951.0384
2012-06-10T00:00:00Z,592,0,1,23941.2456
2012-06-10T00:00:00Z,596,1,1,5444.28
2012-06-10T00:00:00Z,597,0,1,17241.9192
2012-06-10T00:00:00Z,598,0,1,19175.9256
2012-06-10T00:00:00Z,600,0,1,34376.5224
2012-06-10T00:00:00Z,602,0,1,645136.1496
2012-06-10T00:00:00Z,603,0,1,24170.5944
2012-06-10T00:00:00Z,604,0,1,30324.8088
2012-06-10T00:00:00Z,605,0,1,28798.3872
2012-06-10T00:00:00Z,606,1,1,14536.44
2012-06-10T00:00:00Z,609,1,1,192087.6336
2012-06-10T00:00:00Z,610,0,1,29490.9552
2012-06-10T00:00:00Z,611,1,1,21832.632
2012-06-10T00:00:00Z,612,0,1,54585.9576
2012-06-10T00:00:00Z,613,1,1,304929.3096
2012-06-10T00:00:00Z,616,0,1,152959.6512
2012-06-10T00:00:00Z,617,1,1,143588.772
2012-06-10T00:00:00Z,618,0,1,430264.7928
2012-06-10T00:00:00Z,619,0,1,69039.0864
2012-06-10T00:00:00Z,622,1,1,127568.0952
2012-06-10T00:00:00Z,623,0,1,446697.9432
2012-06-10T00:00:00Z,624,1,1,27578.9664
2012-06-10T00:00:00Z,625,0,1,57884.9112
2012-06-10T00:00:00Z,626,0,1,4943.9952
2012-06-10T00:00:00Z,627,1,1,23227.3656
2012-06-10T00:00:00Z,628,0,1,24996.7872
2012-06-10T00:00:00Z,630,0,1,119620.764
2012-06-10T00:00:00Z,631,0,1,8674.1064
2012-06-10T00:00:00Z,632,0,1,76034.0592
2012-06-10T00:00:00Z,633,0,1,31411.7136
2012-06-10T00:00:00Z,634,0,1,35665.2648
2012-06-10T00:00:00Z,635,1,1,137645.5176
2012-06-10T00:00:00Z,636,0,1,60383.8584
2012-06-10T00:00:00Z,637,0,1,57261.2184
2012-06-10T00:00:00Z,638,0,1,7626.6504
2012-06-10T00:00:00Z,639,0,1,15444.0072
2012-06-10T00:00:00Z,640,0,1,116278.4376
2012-06-10T00:00:00Z,641,0,1,149803.74
2012-06-10T00:00:00Z,642,0,1,44521.1784
2012-06-10T00:00:00Z,643,0,1,19052.5464
2012-06-10T00:00:00Z,644,1,1,12239.28
2012-06-10T00:00:00Z,647,0,1,7343.496
2012-06-10T00:00:00Z,648,0,1,65559.276
2012-06-10T00:00:00Z,649,0,1,49332.7584
2012-06-10T00:00:00Z,650,0,1,112641.6528
2012-06-10T00:00:00Z,651,0,1,28432.1448
2012-06-10T00:00:00Z,652,0,1,71047.4616
2012-06-10T00:00:00Z,656,1,1,31506.9696
2012-06-10T00:00:00Z,657,0,1,27487.0224
2012-06-10T00:00:00Z,658,0,1,69591.6576
2012-06-10T00:00:00Z,659,0,1,189558.8352
2012-06-10T00:00:00Z,661,0,1,8183.7072
2012-06-10T00:00:00Z,662,0,1,14358.744
2012-06-10T00:00:00Z,669,0,1,58291.092
2012-06-10T00:00:00Z,670,0,1,45068.0112
2012-06-10T00:00:00Z,671,1,1,95837.4
2012-06-10T00:00:00Z,673,1,1,27522.7272
2012-06-10T00:00:00Z,675,0,1,41823.8064
2012-06-10T00:00:00Z,676,1,1,28215.1368
2012-06-10T00:00:00Z,678,1,1,90463.392
2012-06-10T00:00:00Z,679,1,1,70366.1832
2012-06-10T00:00:00Z,682,0,1,53933.328
2012-06-10T00:00:00Z,686,1,1,97447.1688
2012-06-10T00:00:00Z,687,1,1,44638.7112
2012-06-10T00:00:00Z,691,1,1,71887.2912
2012-06-10T00:00:00Z,692,1,1,30866.623200000002
2012-06-10T00:00:00Z,693,1,1,86375.7216
2012-06-10T00:00:00Z,698,0,1,42993.6768
2012-06-10T00:00:00Z,702,0,1,32034.7944
2012-06-10T00:00:00Z,705,1,1,27623.4768
2012-06-10T00:00:00Z,709,0,1,47176.2504
2012-06-10T00:00:00Z,710,1,1,15150.1536
2012-06-10T00:00:00Z,711,1,1,9161.6544
2012-06-10T00:00:00Z,716,0,1,56351.9016
2012-06-10T00:00:00Z,717,0,1,17878.8816
2012-06-10T00:00:00Z,718,0,1,56207.9664
2012-06-10T00:00:00Z,722,0,1,51194.484
2012-06-10T00:00:00Z,724,0,1,52857.6264
2012-06-10T00:00:00Z,725,0,1,45601.848
2012-06-10T00:00:00Z,734,1,1,14638.464
2012-06-10T00:00:00Z,736,0,1,15558.8976
2012-06-10T00:00:00Z,737,1,1,8112.4344
2012-06-10T00:00:00Z,740,0,1,2259.1512
2012-06-10T00:00:00Z,743,1,1,35176.176
2012-06-10T00:00:00Z,744,1,1,97130.0304
2012-06-10T00:00:00Z,745,1,1,8305.2576
2012-06-10T00:00:00Z,746,0,1,25947.0504
2012-06-10T00:00:00Z,747,1,1,10369.9296
2012-06-10T00:00:00Z,749,1,1,18574.6104
2012-06-10T00:00:00Z,751,1,1,280388.6208
2012-06-10T00:00:00Z,752,0,1,57643.8696
2012-06-10T00:00:00Z,753,0,1,305270.2872
2012-06-10T00:00:00Z,754,0,1,14778.5112
2012-06-10T00:00:00Z,755,1,1,12814.6392
2012-06-10T00:00:00Z,756,0,1,20895.8544
2012-06-10T00:00:00Z,757,1,1,51888.528
2012-06-10T00:00:00Z,758,1,1,30626.6112
2012-06-10T00:00:00Z,759,1,1,10583.1072
2012-06-10T00:00:00Z,760,0,1,9975.096
2012-06-10T00:00:00Z,762,0,1,25565.9256
2012-06-10T00:00:00Z,764,0,1,21547.123200000002
2012-06-10T00:00:00Z,765,0,1,61789.932
2012-06-10T00:00:00Z,766,0,1,4755.6864
2012-06-10T00:00:00Z,767,0,1,10105.6968
2012-06-10T00:00:00Z,770,0,1,167802.552
2012-06-10T00:00:00Z,771,0,1,24056.0496
2012-06-10T00:00:00Z,773,0,1,15832.1016
2012-06-10T00:00:00Z,789,0,1,88689.3768
2012-06-10T00:00:00Z,790,0,1,113748.5088
2012-06-10T00:00:00Z,798,0,1,1363.932
2012-06-10T00:00:00Z,800,0,1,43843.1616
2012-06-10T00:00:00Z,801,1,1,39997.728
2012-06-10T00:00:00Z,802,1,1,15689.7576
2012-06-10T00:00:00Z,803,0,1,1449699.336
2012-06-10T00:00:00Z,804,0,1,44046.7704
2012-06-10T00:00:00Z,807,0,1,652647.312
2012-06-10T00:00:00Z,810,0,1,43638.0912
2012-06-10T00:00:00Z,811,1,1,45213.5304
2012-06-10T00:00:00Z,813,1,1,29926.0512
2012-06-10T00:00:00Z,819,0,1,430850.2608
2012-06-10T00:00:00Z,820,0,1,216907.0488
2012-06-10T00:00:00Z,821,0,1,12198.1176
2012-06-10T00:00:00Z,825,0,1,273062.4624
2012-06-10T00:00:00Z,828,0,1,68369.2776
2012-06-10T00:00:00Z,839,0,1,132546.528
2012-06-10T00:00:00Z,855,0,1,53480.34
2012-06-10T00:00:00Z,862,0,1,279835.0704
2012-06-10T00:00:00Z,866,1,1,99813.888
2012-06-10T00:00:00Z,868,0,1,36181.0656
2012-06-10T00:00:00Z,881,0,1,87410.6712
2012-06-11T00:00:00Z,500,1,1,82980.0648
2012-06-11T00:00:00Z,501,0,1,2496009.24
2012-06-11T00:00:00Z,502,0,1,33487.1064
2012-06-11T00:00:00Z,503,0,1,44970.8544
2012-06-11T00:00:00Z,504,0,1,702943.0344
2012-06-11T00:00:00Z,505,1,1,400058.0784
2012-06-11T00:00:00Z,506,0,1,604090.5048
2012-06-11T00:00:00Z,507,0,1,71917.0488
2012-06-11T00:00:00Z,508,0,1,228369.0816
2012-06-11T00:00:00Z,509,0,1,67790.7432
2012-06-11T00:00:00Z,510,0,1,319149.252
2012-06-11T00:00:00Z,511,1,1,657821.0088
